mRNA,microRNA,weight,edge_color
RBM43,hsa-mir-106a,0.541683784,green
PCSK2,hsa-mir-17,0.514351529,red
FBLN2,hsa-mir-154,0.397392516,red
LUC7L2,hsa-mir-942,0.728084384,red
DPYD,hsa-mir-132,0.457314573,red
SASH1,hsa-mir-3942,0.401027522,green
PTER,hsa-mir-1301,0.569974056,green
SLC5A3,hsa-mir-210,0.37993884,red
HPS1,hsa-mir-589,0.386996457,green
HNRNPH1,hsa-mir-580,0.482418067,red
ATXN7L3,hsa-mir-193a,0.431014941,red
GALNT10,hsa-mir-3157,0.441877549,green
ARIH1,hsa-mir-3652,0.383413282,red
IPO9,hsa-mir-651,0.49335315,red
PRDM11,hsa-mir-873,0.366782259,red
ATP8B1,hsa-mir-539,0.509643705,green
ZBTB41,hsa-mir-15a,0.371019749,red
USP51,hsa-mir-132,0.587361123,red
DIS3,hsa-mir-141,0.52566726,red
INTS2,hsa-mir-143,0.563036593,green
SLC30A7,hsa-mir-10b,0.404294297,green
NUP133,hsa-mir-19a,0.635009477,red
HDAC2,hsa-mir-217,0.401616929,red
PIKFYVE,hsa-mir-150,0.41479544,red
FAM131A,hsa-mir-665,0.460161926,red
VLDLR,hsa-mir-584,0.373706185,green
ENTPD1,hsa-mir-381,0.431188374,red
SIKE1,hsa-mir-186,0.554486784,red
ZNF706,hsa-mir-132,0.442651817,green
WNK3,hsa-mir-299,0.575692584,red
GOLGA8A,hsa-mir-21,0.418203146,red
COL4A1,hsa-mir-495,0.558990366,red
B4GALNT4,hsa-mir-3615,0.567813741,red
GOLGA8A,hsa-mir-1228,0.386178634,red
ZNF782,hsa-mir-96,0.622904475,red
ZNF607,hsa-mir-1301,0.580549235,red
IPO9,hsa-mir-3934,0.539491353,red
DHRS3,hsa-mir-19a,0.403515209,green
PXDNL,hsa-mir-382,0.446941041,red
GPR133,hsa-mir-665,0.55134922,red
TNKS,hsa-mir-598,0.664372462,red
AMICA1,hsa-mir-15b,0.626836885,green
SH3PXD2B,hsa-mir-411,0.609417554,red
MTPAP,hsa-mir-3934,0.487542441,red
IGDCC3,hsa-mir-629,0.381755101,red
ANAPC7,hsa-mir-1287,0.38882196,red
LRRC32,hsa-mir-493,0.388570891,red
NUP98,hsa-mir-186,0.44621422,red
DENR,hsa-mir-1301,0.478497519,red
SEL1L,hsa-mir-3651,0.427854869,green
RMND5A,hsa-mir-190,0.426064114,red
TMEM109,hsa-mir-337,0.622165986,red
SKA1,hsa-mir-675,0.390324066,red
POSTN,hsa-mir-301a,0.554433121,green
RNASEL,hsa-mir-664,0.443386564,red
RBMX,hsa-mir-629,0.384945063,red
CNP,hsa-mir-629,0.366435995,red
SKI,hsa-mir-377,0.565236997,red
PELO,hsa-mir-539,0.391432019,red
C2CD2L,hsa-mir-543,0.454816316,green
KIAA1598,hsa-mir-155,0.486504824,green
PGPEP1,hsa-mir-874,0.405327167,green
UCK1,hsa-mir-331,0.41347272,red
DHX35,hsa-mir-543,0.502632768,red
SH2B1,hsa-mir-10b,0.378328074,red
COL5A2,hsa-mir-382,0.519385133,red
RNF214,hsa-mir-380,0.389538314,red
PPARD,hsa-mir-708,0.439928892,green
CHORDC1,hsa-mir-186,0.559700437,red
TCF4,hsa-mir-543,0.507651361,red
SH3RF2,hsa-mir-382,0.427938608,green
GADD45A,hsa-mir-223,0.371921222,green
KBTBD6,hsa-mir-335,0.386592672,red
CCR2,hsa-mir-96,0.608397551,green
CD3EAP,hsa-mir-2116,0.445589243,red
CENPB,hsa-mir-708,0.451648408,red
C1orf109,hsa-mir-579,0.368195079,red
EMB,hsa-mir-2116,0.46468077,green
PRSS22,hsa-let-7c,0.447670881,green
FSTL1,hsa-mir-299,0.64766365,red
MFAP2,hsa-mir-452,0.527095488,red
EIF3J,hsa-mir-577,0.379084986,red
KIAA1324,hsa-mir-130a,0.463364271,green
THSD4,hsa-mir-17,0.408844282,green
PLXNA1,hsa-mir-134,0.382822157,red
CPSF7,hsa-mir-10b,0.601394716,red
PLSCR4,hsa-mir-106a,0.460927389,green
CTNS,hsa-mir-96,0.634142472,green
GCN1L1,hsa-mir-100,0.390480574,green
TBCEL,hsa-mir-379,0.575650387,red
RNASEH2B,hsa-mir-17,0.529663361,red
ADAT2,hsa-mir-19a,0.403094598,red
TP53INP1,hsa-mir-106b,0.377982311,green
ZNF594,hsa-mir-130a,0.387933671,red
PARP11,hsa-mir-203,0.41435122,green
PLK2,hsa-mir-137,0.405302446,red
TULP3,hsa-mir-130a,0.442068791,red
DCAF17,hsa-mir-182,0.582877391,red
RAB3IL1,hsa-mir-10b,0.490192356,red
PBX2,hsa-mir-493,0.606281529,red
FMN1,hsa-mir-487a,0.382998224,green
RBM38,hsa-mir-19a,0.506291115,red
GLT8D2,hsa-mir-3129,0.384550453,red
SH3PXD2B,hsa-mir-665,0.420184941,red
NFIX,hsa-mir-337,0.529670871,red
FNTA,hsa-mir-210,0.519572306,red
ZNF843,hsa-mir-539,0.446896027,red
SYT17,hsa-mir-489,0.394881057,red
KCNQ3,hsa-mir-299,0.514753975,red
UBTD1,hsa-mir-214,0.481687597,red
SLC43A3,hsa-mir-186,0.463792827,red
MYO10,hsa-mir-377,0.385259614,green
TSPAN4,hsa-mir-10b,0.435024784,red
TSEN2,hsa-mir-107,0.382254174,red
HNRNPU,hsa-mir-151,0.533071919,red
SLC36A1,hsa-mir-15a,0.409254147,green
CCNJL,hsa-mir-34a,0.774872934,green
LETM1,hsa-mir-495,0.599113318,green
KCND2,hsa-mir-199b,0.379902813,red
FAM160B1,hsa-mir-132,0.472796426,red
INTS6,hsa-mir-577,0.461147401,red
INPP1,hsa-mir-552,0.425995593,green
EIF1AX,hsa-mir-141,0.444287578,red
PKD2,hsa-mir-106a,0.498630522,green
FAM178B,hsa-mir-874,0.421533764,red
RNF128,hsa-mir-543,0.536376048,green
CEACAM19,hsa-mir-940,0.378523671,red
PODNL1,hsa-mir-17,0.462993568,green
FAM102A,hsa-mir-548v,0.579777505,green
LATS2,hsa-mir-497,0.528137714,red
ZNF175,hsa-mir-431,0.471527781,red
RELB,hsa-mir-18a,0.47036067,green
DOK6,hsa-mir-495,0.39095965,red
RAD21,hsa-mir-3170,0.418969215,red
NTM,hsa-mir-493,0.578945002,red
FBN1,hsa-mir-132,0.457055017,red
UAP1L1,hsa-mir-30d,0.387999863,red
ZNF772,hsa-mir-323,0.49201091,red
SLC35F1,hsa-mir-629,0.6665353,red
RBBP7,hsa-mir-106b,0.774608765,red
NCOA1,hsa-mir-3680,0.376167504,green
RAB23,hsa-mir-338,0.417705269,green
YEATS2,hsa-mir-323,0.572656981,red
DBF4B,hsa-mir-3170,0.407881442,red
PPM1F,hsa-mir-758,0.377508683,red
SHROOM4,hsa-mir-214,0.407992934,red
FAM133A,hsa-mir-421,0.388862441,red
TSPYL2,hsa-mir-497,0.486324471,red
S1PR1,hsa-mir-377,0.422309729,red
ZMYM2,hsa-mir-25,0.366989613,red
KIAA0368,hsa-mir-143,0.401435527,green
HEATR1,hsa-mir-652,0.372502889,red
NUDT16,hsa-mir-132,0.385723229,green
IGF2,hsa-mir-10b,0.367954222,red
SPTLC2,hsa-mir-224,0.526830114,green
CDH11,hsa-mir-758,0.39139597,red
PFKFB2,hsa-mir-337,0.491452494,green
DCAF5,hsa-mir-203,0.474354379,green
GRIK3,hsa-mir-182,0.62117288,red
DISC1,hsa-mir-543,0.427821186,red
FAM198A,hsa-mir-493,0.580001255,red
TTC35,hsa-mir-30a,0.498425049,green
RRM2B,hsa-mir-222,0.694324168,red
TRIM37,hsa-mir-200a,0.706275545,red
C2orf15,hsa-mir-150,0.396727512,green
SETD8,hsa-mir-625,0.444383374,red
SEC61A2,hsa-mir-3615,0.563589132,red
CHST10,hsa-mir-1271,0.394449572,red
AKAP6,hsa-mir-92b,0.44501744,green
SALL2,hsa-mir-543,0.57257147,red
PDLIM5,hsa-mir-17,0.372110256,green
MAP3K5,hsa-mir-106b,0.512767519,green
LRP8,hsa-mir-100,0.480821825,green
ADORA1,hsa-mir-141,0.568072402,green
C1orf106,hsa-mir-217,0.447491935,green
SGSM1,hsa-mir-17,0.664533438,red
TNIP1,hsa-mir-182,0.486776393,green
BCL2L13,hsa-mir-874,0.45154399,red
SLC41A2,hsa-mir-590,0.604218298,green
SUDS3,hsa-mir-200c,0.60931561,red
BMS1,hsa-mir-141,0.551020654,red
DCBLD2,hsa-mir-323,0.452500161,red
RNF125,hsa-mir-17,0.490412224,green
MPZ,hsa-mir-493,0.741184178,red
CDAN1,hsa-mir-335,0.442349324,red
ACAD9,hsa-mir-338,0.464241533,red
RAB31,hsa-mir-493,0.618902653,red
MTAP,hsa-mir-15b,0.720559642,red
WHSC2,hsa-mir-320a,0.483974281,red
DEDD,hsa-mir-454,0.499760693,red
DPP6,hsa-mir-653,0.488212107,red
HEG1,hsa-mir-154,0.476648687,red
YY1,hsa-mir-590,0.496188906,red
EPHA2,hsa-let-7c,0.485637542,green
SLC39A10,hsa-mir-143,0.574456989,green
MAN2B1,hsa-mir-106b,0.542598123,green
KCNS2,hsa-mir-192,0.552114335,green
DFFA,hsa-mir-130b,0.610888288,red
C14orf126,hsa-mir-2116,0.523712535,red
PRPF40B,hsa-mir-940,0.57735983,red
FRAS1,hsa-mir-585,0.406695619,red
NSUN4,hsa-mir-217,0.486541404,red
ZNF641,hsa-mir-337,0.611175453,red
AGPS,hsa-mir-3934,0.463608154,red
RUNX2,hsa-mir-135b,0.531820261,green
MAGT1,hsa-mir-377,0.395208789,green
PGRMC2,hsa-mir-21,0.476969147,green
HEG1,hsa-mir-150,0.441197207,red
HDAC8,hsa-mir-221,0.631755288,red
TAF2,hsa-mir-186,0.565972829,red
C12orf65,hsa-mir-20a,0.426424717,red
MTRR,hsa-mir-653,0.653194349,red
FMOD,hsa-mir-31,0.385193154,green
PIP4K2B,hsa-mir-802,0.408996121,red
CACHD1,hsa-mir-1284,0.411813324,red
TMEM200B,hsa-mir-495,0.498627881,red
PTPRG,hsa-mir-543,0.49430215,red
TNS3,hsa-mir-182,0.533199219,green
RINL,hsa-mir-223,0.413492138,green
PCMT1,hsa-mir-15b,0.518297351,red
PEX5,hsa-mir-141,0.61424742,red
PIGX,hsa-mir-21,0.509290097,red
SH3PXD2B,hsa-mir-495,0.51150106,red
ISLR,hsa-let-7i,0.421544835,red
EMB,hsa-mir-33b,0.377298166,green
VBP1,hsa-mir-942,0.461647646,red
NKD1,hsa-mir-191,0.478820306,red
C18orf34,hsa-mir-200b,0.432425819,green
DNMT3A,hsa-mir-17,0.582580073,red
PIGX,hsa-mir-106b,0.70835401,red
C19orf26,hsa-mir-182,0.380671631,red
EDA2R,hsa-mir-193b,0.502187491,red
KPNB1,hsa-mir-484,0.374139124,red
CYTH3,hsa-mir-665,0.523593142,red
PPARA,hsa-mir-589,0.404039085,green
C2,hsa-let-7e,0.443306825,red
IL17RD,hsa-mir-1226,0.386051646,red
HNRNPA1L2,hsa-mir-1291,0.386197996,red
THSD4,hsa-mir-20a,0.388396329,green
AHR,hsa-mir-641,0.368992601,green
CDC14B,hsa-mir-3190,0.491578643,green
C10orf54,hsa-mir-3928,0.373312164,green
MYCN,hsa-let-7e,0.483411853,red
KRR1,hsa-mir-877,0.477717639,red
COL9A3,hsa-mir-493,0.601795201,red
REV3L,hsa-mir-1179,0.367752466,red
TMEM106B,hsa-mir-21,0.428568097,red
FUT4,hsa-mir-214,0.482632249,green
IQGAP2,hsa-mir-543,0.472485099,green
TBC1D2B,hsa-mir-22,0.373103253,red
ZHX3,hsa-mir-497,0.524494427,red
KIRREL,hsa-mir-134,0.410599425,red
PRPF38A,hsa-mir-548v,0.467221669,red
ZNF280B,hsa-mir-185,0.528127518,red
VWA5A,hsa-mir-186,0.542691865,green
EDEM1,hsa-mir-25,0.439375601,green
YTHDC2,hsa-mir-29a,0.388409764,red
BMP8A,hsa-mir-1976,0.406884103,green
HAUS2,hsa-mir-3934,0.601479468,red
ABCA5,hsa-mir-3680,0.490004609,green
CHD9,hsa-mir-93,0.373172398,green
ANP32E,hsa-mir-200a,0.602952917,red
NR1D2,hsa-mir-598,0.511414528,red
TMEM33,hsa-mir-379,0.510313578,green
R3HDM1,hsa-mir-301a,0.417463294,red
SLC38A1,hsa-mir-17,0.445438708,red
NTN5,hsa-mir-150,0.394730542,red
SPSB4,hsa-mir-345,0.392362298,red
RPRD1A,hsa-mir-151,0.754186128,red
PNMAL2,hsa-mir-136,0.567037981,red
KCNS2,hsa-mir-1976,0.623763685,green
KIAA1671,hsa-mir-17,0.554633116,green
PDE4A,hsa-mir-186,0.548793889,green
RRM2B,hsa-mir-31,0.584549763,red
SLC25A30,hsa-mir-376c,0.501632564,red
TDRKH,hsa-mir-95,0.592333937,red
THAP6,hsa-mir-21,0.453313109,red
GDF11,hsa-mir-452,0.586262981,red
CCT7,hsa-mir-93,0.608263868,red
ABCA2,hsa-mir-182,0.476168878,red
LHFPL2,hsa-mir-106a,0.579889891,green
SLC2A4RG,hsa-mir-301a,0.564428226,red
CDS1,hsa-mir-411,0.393198761,green
RIMS4,hsa-mir-382,0.459814611,red
TBCEL,hsa-mir-495,0.512884653,red
SMPD3,hsa-mir-214,0.536253773,green
APOL6,hsa-mir-3170,0.498520536,green
WISP1,hsa-mir-136,0.455146361,red
CLIC2,hsa-mir-495,0.515357693,red
RBM25,hsa-mir-23b,0.581373436,green
NUCKS1,hsa-mir-758,0.385518435,red
GLI4,hsa-mir-186,0.41852805,red
GOLGA8B,hsa-mir-141,0.551407438,red
NBEAL1,hsa-mir-17,0.507271687,green
CPXM1,hsa-mir-500a,0.557475103,green
C14orf79,hsa-mir-106b,0.677426327,red
CD82,hsa-mir-106b,0.479790142,green
ABCF2,hsa-mir-345,0.512610918,red
TMEM220,hsa-mir-2116,0.557078452,green
RET,hsa-mir-375,0.447842002,red
RBM47,hsa-mir-1301,0.468630957,green
ZNF667,hsa-mir-495,0.598225172,red
KCMF1,hsa-mir-186,0.478619887,red
MTMR2,hsa-mir-335,0.420413336,red
CCR10,hsa-let-7d,0.570464098,green
SMARCA1,hsa-mir-889,0.426458568,red
TTPAL,hsa-mir-1301,0.4167144,red
RXRB,hsa-mir-345,0.387949246,red
KANK2,hsa-mir-106a,0.386615511,green
TSHZ2,hsa-mir-132,0.616387818,red
SDAD1,hsa-mir-30a,0.519870991,green
CDK18,hsa-mir-299,0.39490046,green
PLA2R1,hsa-mir-584,0.609001593,green
CACYBP,hsa-mir-584,0.393650654,red
NLGN2,hsa-mir-539,0.492813803,red
MFAP5,hsa-mir-497,0.403848365,red
RRN3,hsa-mir-183,0.661027764,red
FAM78A,hsa-mir-3651,0.388807326,green
MAT2B,hsa-mir-106b,0.559973356,green
CNP,hsa-mir-2110,0.426566033,red
CTHRC1,hsa-let-7c,0.413315114,red
NEK2,hsa-mir-92b,0.396739414,red
UBXN7,hsa-mir-411,0.604450524,red
CD276,hsa-mir-708,0.590642791,red
PRUNE,hsa-mir-186,0.552611349,red
MOCS1,hsa-mir-3690,0.411571441,green
FAM168B,hsa-mir-873,0.384713381,red
C17orf75,hsa-mir-197,0.514291847,red
TSPAN1,hsa-mir-151,0.409040862,green
RAB23,hsa-mir-30d,0.419526402,green
CCDC28B,hsa-mir-27a,0.48180497,red
PRICKLE1,hsa-mir-136,0.567104298,red
RBM20,hsa-mir-579,0.464331298,red
NCEH1,hsa-mir-130a,0.366814115,green
NQO1,hsa-mir-377,0.466889496,green
ZDHHC23,hsa-mir-539,0.395118698,green
TWISTNB,hsa-mir-151,0.635857547,red
GBP3,hsa-mir-17,0.41131729,green
CSE1L,hsa-mir-15b,0.454912485,red
HAUS5,hsa-mir-217,0.384106205,red
ZDHHC3,hsa-mir-130a,0.506626747,green
CDCA4,hsa-mir-766,0.413599924,red
NID1,hsa-mir-382,0.483919101,red
PARP1,hsa-mir-93,0.471199008,red
GDNF,hsa-mir-182,0.436208775,red
PSMC5,hsa-mir-33b,0.387304584,red
LUM,hsa-mir-665,0.429922373,red
TMEM140,hsa-mir-15b,0.564085582,green
WDR52,hsa-mir-143,0.37685526,green
CPSF7,hsa-mir-942,0.704839194,red
POLR2B,hsa-mir-148b,0.424878153,red
NAP1L4,hsa-mir-197,0.612190444,red
PCSK2,hsa-mir-15a,0.419963706,red
ANAPC10,hsa-mir-19a,0.426860346,red
RSL1D1,hsa-mir-942,0.514964077,red
KIFC2,hsa-let-7d,0.383341463,red
TARDBP,hsa-mir-143,0.45219786,green
KIF3C,hsa-mir-337,0.53549688,red
ELOVL2,hsa-mir-185,0.591667596,red
CXorf21,hsa-mir-3652,0.428975605,green
PTAR1,hsa-mir-204,0.532743745,red
INPP5F,hsa-mir-92b,0.383787336,green
PHF20,hsa-mir-543,0.606774605,red
MS4A8B,hsa-mir-210,0.369391419,green
MYO6,hsa-mir-543,0.453385509,green
FOXK2,hsa-mir-2114,0.44147269,red
TLL1,hsa-mir-412,0.395693782,red
SASH3,hsa-mir-100,0.470350295,red
ZNF605,hsa-mir-340,0.591309721,red
GYS1,hsa-mir-130b,0.539272397,red
ARL10,hsa-mir-203,0.379689726,green
C12orf41,hsa-mir-197,0.497541549,red
KIAA1522,hsa-mir-340,0.433338497,green
CRIP2,hsa-mir-214,0.372327034,red
SMC3,hsa-mir-19a,0.397862826,red
FBXL2,hsa-mir-495,0.627258172,red
TPMT,hsa-mir-495,0.477080527,green
TMEM67,hsa-mir-552,0.384849824,red
METTL3,hsa-mir-19a,0.628205312,red
SLC7A2,hsa-mir-598,0.505369524,red
KLHL6,hsa-mir-182,0.46953336,green
MMAA,hsa-mir-193b,0.376050409,green
SIX4,hsa-mir-944,0.3679336,red
SLC41A2,hsa-mir-214,0.428020836,green
SLC39A13,hsa-mir-665,0.396354207,red
TEAD2,hsa-mir-629,0.717962756,red
MLEC,hsa-mir-22,0.378148941,green
HHIP,hsa-mir-3127,0.538272407,green
CBFA2T2,hsa-mir-629,0.448899972,red
DHODH,hsa-mir-93,0.433864339,red
UBE2V2,hsa-mir-500a,0.461131099,red
ANTXR1,hsa-mir-382,0.462381207,red
LUZP2,hsa-mir-93,0.384344684,green
VGLL3,hsa-mir-337,0.483688807,red
C5orf41,hsa-mir-150,0.547128695,red
C11orf84,hsa-mir-589,0.628030338,red
JPH1,hsa-mir-570,0.404587032,red
CPEB2,hsa-mir-224,0.427415446,green
THUMPD2,hsa-mir-577,0.452441768,red
RHOBTB3,hsa-mir-204,0.456479611,red
LY9,hsa-mir-1254,0.392593452,green
FAM81A,hsa-mir-195,0.400246501,green
IQGAP2,hsa-mir-377,0.513834776,green
ACVR2B,hsa-mir-337,0.444987407,red
WHSC1,hsa-mir-191,0.374658319,red
CNTN1,hsa-mir-375,0.449271531,red
TMEM106B,hsa-mir-561,0.401388793,red
GMPS,hsa-mir-505,0.576126492,red
CYB5D1,hsa-mir-182,0.585179126,red
TDRKH,hsa-mir-452,0.617064891,red
UBTF,hsa-mir-134,0.566978499,red
C1orf96,hsa-mir-186,0.424326158,red
ZXDC,hsa-mir-2114,0.555253849,red
NKD1,hsa-mir-98,0.560347476,red
CEP152,hsa-mir-598,0.375236287,red
C8orf58,hsa-mir-31,0.421412996,red
FADS1,hsa-mir-543,0.623141813,red
RBBP7,hsa-mir-660,0.545900637,red
ACOX1,hsa-mir-543,0.371550424,green
GABRP,hsa-mir-452,0.647972993,green
FAM65C,hsa-mir-494,0.445566845,red
LAMA4,hsa-mir-379,0.550433401,red
TRAM2,hsa-let-7c,0.587172086,red
PEG10,hsa-mir-940,0.443937183,red
ARMCX2,hsa-mir-154,0.576952777,red
PNPT1,hsa-mir-301a,0.568871012,red
TMEM87B,hsa-mir-154,0.414271593,green
PDPN,hsa-mir-337,0.435069661,red
PODXL,hsa-mir-136,0.367582794,red
SLC10A5,hsa-mir-543,0.424987448,green
TUBGCP4,hsa-mir-132,0.591177546,red
BAHD1,hsa-mir-10b,0.367105145,red
WDR73,hsa-mir-130a,0.386542014,red
GPC6,hsa-mir-379,0.42254776,red
PTMS,hsa-mir-548q,0.385928558,red
C1QL1,hsa-mir-212,0.391965516,red
CA13,hsa-mir-154,0.405122723,green
ILF3,hsa-mir-335,0.43018495,red
SNF8,hsa-mir-132,0.441433722,green
ROD1,hsa-mir-379,0.474900118,green
FNTB,hsa-mir-130a,0.390095629,red
RBM8A,hsa-mir-425,0.458015202,red
MDC1,hsa-mir-425,0.435470624,red
NT5M,hsa-mir-744,0.43747579,red
RAB3IL1,hsa-mir-665,0.426618858,red
RAB30,hsa-mir-3127,0.52850483,green
GOLGA6L6,hsa-mir-421,0.408658258,red
KCNQ1,hsa-mir-873,0.647633827,green
ZNF281,hsa-mir-23a,0.443164398,red
NKD1,hsa-mir-545,0.434041536,red
RAB11FIP3,hsa-mir-497,0.389782811,red
ANXA4,hsa-mir-1179,0.472609084,green
ACPL2,hsa-mir-151,0.479869454,red
FAM86A,hsa-mir-203,0.375792184,red
C3orf26,hsa-mir-452,0.492689631,red
YWHAQ,hsa-mir-182,0.585697368,red
FAM63A,hsa-mir-497,0.412683185,red
HNRNPA3,hsa-mir-17,0.444230838,red
C5orf20,hsa-mir-143,0.398780805,red
VSNL1,hsa-mir-425,0.422247261,red
DDX20,hsa-mir-186,0.415658733,red
RRP15,hsa-mir-200c,0.631642398,red
ISYNA1,hsa-mir-3170,0.387956964,red
MDC1,hsa-mir-643,0.401321363,red
PLEKHG2,hsa-mir-377,0.440757037,red
SRPX,hsa-mir-379,0.408599733,red
SLA2,hsa-mir-25,0.414513168,green
ARL8B,hsa-mir-452,0.683358229,green
PPP1R3G,hsa-mir-3170,0.400667124,red
PAPD7,hsa-mir-579,0.448882206,red
HDAC7,hsa-mir-299,0.464671027,red
PI4K2B,hsa-mir-199b,0.367549435,green
KANK4,hsa-mir-93,0.376795815,red
KIAA0907,hsa-mir-200c,0.404256853,red
NSMAF,hsa-mir-200b,0.779247588,red
FGF7,hsa-mir-377,0.450675143,red
CALU,hsa-mir-299,0.57487861,red
FAM101A,hsa-mir-214,0.520708736,green
GDA,hsa-mir-132,0.527547871,green
JMJD6,hsa-mir-1266,0.455951398,red
CXCL12,hsa-mir-655,0.382343159,red
CCR2,hsa-mir-141,0.606377026,green
CD44,hsa-mir-150,0.467747576,red
ZFP1,hsa-mir-204,0.420864827,red
RRP15,hsa-mir-25,0.408654758,red
KDSR,hsa-mir-140,0.395002161,green
SYTL2,hsa-mir-424,0.453970864,green
PI4KAP2,hsa-mir-301b,0.510469983,red
ALK,hsa-mir-643,0.566638704,red
TTC30A,hsa-mir-106b,0.601086364,red
FSTL1,hsa-mir-22,0.373012599,red
CYCS,hsa-mir-377,0.404187648,green
ECE1,hsa-mir-493,0.441502267,red
LUC7L2,hsa-mir-30a,0.408633757,green
NVL,hsa-mir-186,0.460492937,red
ATXN1,hsa-mir-337,0.418398023,red
GAN,hsa-mir-190,0.40611969,red
SHISA9,hsa-mir-1247,0.435003778,red
CEP170,hsa-mir-323,0.489614159,red
CYB5D1,hsa-mir-200a,0.581144646,red
